form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ὦ	ὦ	1	i	-	-	-	-	-	-	-	-
τοῦ	ὁ	2	p	-	s	-	-	-	m	g	-
στρατηγήσαντος	στρατηγέω	3	v	-	s	a	p	a	m	g	-
ἐν	ἐν	4	r	-	-	-	-	-	-	-	-
Τροίᾳ	Τροία	5	n	-	s	-	-	-	f	d	-
ποτὲ	ποτέ	6	g	-	-	-	-	-	-	-	-
Ἀγαμέμνονος	Ἀγαμέμνων	7	n	-	s	-	-	-	m	g	-
παῖ	παῖς	8	n	-	s	-	-	-	m	v	-
,	,	9	u	-	-	-	-	-	-	-	-
νῦν	νῦν	10	d	-	-	-	-	-	-	-	-
ἐκεῖν̓	ἐκεῖνος	11	a	-	s	-	-	-	n	a	-
ἔξεστί	ἔξεστι	12	v	3	s	p	i	a	-	-	-
σοι	σύ	13	p	-	s	-	-	-	m	d	-
παρόντι	πάρειμι	14	v	-	s	p	p	a	m	d	-
λεύσσειν	λεύσσω	15	v	-	-	p	n	a	-	-	-
,	,	16	u	-	-	-	-	-	-	-	-
ὧν	ὅς	17	p	-	p	-	-	-	n	g	-
πρόθυμος	πρόθυμος	18	a	-	s	-	-	-	m	n	-
ἦσθ̓	εἰμί	19	v	2	s	i	i	a	-	-	-
ἀεί	ἀεί	20	d	-	-	-	-	-	-	-	-
.	.	21	u	-	-	-	-	-	-	-	-

αὕτη	οὗτος	1	a	-	s	-	-	-	f	n	-
δ̓	δέ	2	g	-	-	-	-	-	-	-	-
,	,	3	u	-	-	-	-	-	-	-	-
Ὀρέστα	Ὀρέστης	4	n	-	s	-	-	-	m	v	-
,	,	5	u	-	-	-	-	-	-	-	-
τοῦ	ὁ	6	l	-	s	-	-	-	m	g	-
λυκοκτόνου	λυκοκτόνος	7	n	-	s	-	-	-	m	g	-
θεοῦ	θεός	8	n	-	s	-	-	-	m	g	-
ἀγορὰ	ἀγορά	9	n	-	s	-	-	-	f	n	-
Λύκειος	λύκειος	10	a	-	s	-	-	-	f	n	-
·	·	11	u	-	-	-	-	-	-	-	-

οὑξ	ἐκ	1	r	-	-	-	-	-	-	-	-
ἀριστερᾶς	ἀριστερός	2	a	-	s	-	-	-	f	g	-
δ̓	δέ	3	g	-	-	-	-	-	-	-	-
ὅδε	ὅδε	4	p	-	s	-	-	-	m	n	-
Ἥρας	Ἥρα	5	n	-	s	-	-	-	f	g	-
