form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
εἶτ ̓	εἶτα	1	d	-	-	-	-	-	-	-	-
ἐγὼ	ἐγώ	2	p	1	s	-	-	-	m	n	-
τεθεωρηκὼς	θεωρέω	3	v	-	s	r	p	a	m	n	-
ἐν	ἐν	4	r	-	-	-	-	-	-	-	-
τοσούτοις	τοσοῦτος	5	p	-	p	-	-	-	n	d	-
καὶ	καί	6	c	-	-	-	-	-	-	-	-
τοιούτοις	τοιοῦτος	7	p	-	p	-	-	-	n	d	-
τὴν	ὁ	8	l	-	s	-	-	-	f	a	-
πόλιν	πόλις	9	n	-	s	-	-	-	f	a	-
ὑπὲρ	ὑπέρ	10	r	-	-	-	-	-	-	-	-
τῶν	ὁ	11	l	-	p	-	-	-	n	g	-
τοῖς	ὁ	12	l	-	p	-	-	-	m	d	-
ἄλλοις	ἄλλος	13	p	-	p	-	-	-	m	d	-
συμφερόντων	συμφέρω	14	v	-	p	p	p	a	n	g	-
ἐθέλουσαν	ἐθέλω	15	v	-	s	p	p	a	f	a	-
ἀγωνίζεσθαι	ἀγωνίζομαι	16	v	-	-	p	n	e	-	-	-
,	,	17	u	-	-	-	-	-	-	-	-
ὑπὲρ	ὑπέρ	18	r	-	-	-	-	-	-	-	-
αὐτῆς	αὐτός	19	p	-	s	-	-	-	f	g	-
τρόπον	τρόπος	20	n	-	s	-	-	-	m	a	-
τινὰ	τις	21	a	-	s	-	-	-	m	a	_
τῆς	ὁ	22	l	-	s	-	-	-	f	g	-
βουλῆς	βουλή	23	n	-	s	-	-	-	f	g	-
οὔσης	εἰμί	24	v	-	s	p	p	a	f	g	-
τί	τις	25	p	-	s	-	-	-	n	a	-
ἔμελλον	μέλλω	26	v	1	s	i	i	a	-	-	-
κελεύσειν	κελεύω	27	v	-	-	f	n	a	-	-	-
ἢ	ἤ1	28	c	-	-	-	-	-	-	-	-
τί	τις	29	p	-	s	-	-	-	n	a	-
συμβουλεύσειν	συμβουλεύω	30	v	-	-	f	n	a	-	-	-
αὐτῇ	αὐτός	31	p	-	s	-	-	-	f	d	-
ποιεῖν	ποιέω	32	v	-	-	p	n	a	-	-	-
;	;	33	u	-	-	-	-	-	-	-	-

μνησικακεῖν	μνησικακέω	1	v	-	-	p	n	a	-	-	-
νὴ	νή	2	r	-	-	-	-	-	-	-	-
Δία	Δίον	3	n	-	p	-	-	-	n	v	-
πρὸς	πρός	4	r	-	-	-	-	-	-	-	-
τοὺς	ὁ	5	l	-	p	-	-	-	m	a	-
